1991-09-27	183.12	183.89	181.19	181.82	-0.28049719502806036	33728.0	2.0416E7	
1991-09-30	180.28	181.95	180.27	180.92	-0.49745743975237994	25594.0	2.2336E7	
1991-10-03	181.55	182.48	179.8	182.48	0.8548882069267879	18741.0	1.2329E7	
1991-10-04	184.29	184.29	183.59	184.29	0.9821477019914279	7360.0	5039000.0	
1991-10-07	185.95	186.0	185.41	186.0	0.9193548387096817	11369.0	7291000.0	
1991-10-08	187.59	187.61	186.0	187.49	0.7947090511493995	23745.0	1.5241E7	
1991-10-09	188.49	189.12	186.31	189.12	0.8618866328257168	20989.0	1.344E7	
1991-10-10	190.71	191.01	189.12	191.01	0.9894769907334624	6638.0	4333000.0	
1991-10-11	192.84	192.88	191.01	192.85	0.9541094114596854	10981.0	7251000.0	
1991-10-14	194.06	194.69	192.32	194.67	0.9349154980222907	21493.0	1.3948E7	
1991-10-15	196.58	196.61	194.67	196.61	0.9867249885560379	11002.0	7265000.0	
1991-10-16	198.51	198.57	196.61	198.57	0.9870574608450318	9562.0	6273000.0	
1991-10-17	200.5	200.51	198.57	200.51	0.9675327913819748	6077.0	4136000.0	
1991-10-18	202.5	202.51	200.51	202.51	0.987605550343193	2968.0	2384000.0	
1991-10-21	204.53	204.53	202.51	204.53	0.9876301765022296	3537.0	2514000.0	
1991-10-22	206.06	206.53	204.53	206.53	0.9683823173388852	2128.0	1521000.0	
1991-10-23	208.06	208.25	206.53	208.25	0.825930372148859	2623.0	1980000.0	
1991-10-24	210.2	210.2	208.25	210.07	0.8663778740419829	19357.0	1.3174E7	
1991-10-25	210.34	211.97	209.71	211.86	0.8448975738695461	32650.0	2.2263E7	
1991-10-28	213.5	213.98	211.86	213.98	0.9907467987662286	3217.0	2357000.0	
1991-10-29	215.63	215.78	213.98	215.78	0.8341829641301378	2697.0	2069000.0	
1991-10-30	216.37	216.43	215.78	216.43	0.3003280506399324	2380.0	1814000.0	
1991-10-31	218.59	218.6	216.43	218.6	0.9926806953339375	3929.0	2914000.0	
1991-11-01	220.71	220.72	218.6	220.72	0.9604929322218215	5906.0	4313000.0	
1991-11-04	222.77	222.77	220.79	222.77	0.9202316290344351	4474.0	3352000.0	
1991-11-05	224.44	224.65	222.77	224.65	0.8368573336300892	2805.0	2225000.0	
1991-11-06	226.83	226.88	224.65	226.88	0.9828984485190364	2848.0	2188000.0	
1991-11-07	228.93	228.93	226.88	228.93	0.895470231075006	4833.0	4085000.0	
1991-11-08	230.99	231.22	228.93	231.22	0.9903987544330041	14406.0	1.1039E7	
1991-11-11	233.48	233.55	231.22	233.55	0.9976450438878237	2474.0	2130000.0	
1991-11-12	235.75	235.8	233.55	235.8	0.9541984732824428	895.0	914000.0	
1991-11-13	236.51	236.67	235.8	236.67	0.3676004563315909	799.0	879000.0	
1991-11-14	237.39	237.45	236.67	237.45	0.3284902084649405	862.0	940000.0	
1991-11-15	238.25	238.25	237.45	238.25	0.3357817418677907	2058.0	1914000.0	
1991-11-18	240.04	240.62	238.25	240.62	0.9849555315435145	1885.0	1534000.0	
1991-11-19	242.24	242.24	240.62	242.24	0.6687582562747707	2310.0	2040000.0	
1991-11-20	244.5	244.5	242.24	244.5	0.9243353783231048	2325.0	1929000.0	
1991-11-21	246.26	246.31	244.5	246.31	0.7348463318582283	2155.0	2030000.0	
1991-11-22	248.24	248.53	246.31	248.53	0.8932523236631388	2133.0	1954000.0	
1991-11-25	250.84	250.85	248.53	250.85	0.9248554913294771	2331.0	1963000.0	
1991-11-26	252.9	252.97	250.85	252.97	0.8380440368423151	2454.0	2326000.0	
1991-11-27	255.27	255.45	252.97	255.45	0.9708357799960814	2120.0	1756000.0	
1991-11-28	257.28	257.35	255.45	257.35	0.7382941519331782	2502.0	2251000.0	
1991-11-29	259.68	259.85	257.35	259.6	0.8667180277349769	33695.0	2.8453E7	
1991-12-02	261.78	262.19	259.67	262.19	0.9878332506960507	19128.0	1.631E7	
1991-12-03	264.64	264.81	262.19	264.81	0.9893886182545993	1101.0	1207000.0	
1991-12-04	265.53	265.77	264.81	265.77	0.3612145840388229	742.0	903000.0	
1991-12-05	266.48	266.66	265.77	266.66	0.33375834395861514	2050.0	2100000.0	
1991-12-06	269.34	269.35	266.66	269.35	0.9987005754594386	1613.0	1798000.0	
1991-12-09	270.27	270.27	269.35	270.27	0.3404003404003253	1631.0	1648000.0	
1991-12-10	270.27	272.91	270.27	272.91	0.967351874244272	516.0	665000.0	
1991-12-11	273.53	273.71	272.91	273.71	0.29228015052426093	669.0	859000.0	
1991-12-12	274.41	274.41	273.71	274.41	0.2550927444335284	1577.0	1644000.0	
1991-12-13	276.81	277.0	274.41	277.0	0.9350180505415072	746.0	962000.0	
1991-12-16	277.53	277.85	277.0	277.85	0.3059204606802313	580.0	817000.0	
1991-12-17	278.67	278.68	277.85	278.68	0.29783263958661693	493.0	754000.0	
1991-12-18	279.32	279.51	278.68	279.51	0.2969482308325227	760.0	893000.0	
1991-12-19	279.98	280.17	279.51	280.17	0.23557126030625156	1094.0	1242000.0	
1991-12-20	282.83	282.83	280.63	282.83	0.9404942898560861	4393.0	6268000.0	
1991-12-23	285.65	285.65	282.83	285.65	0.9872221249781177	1046.0	1182000.0	
1991-12-24	285.74	286.22	285.65	286.22	0.19914750890924812	486.0	593000.0	
1991-12-25	287.09	287.15	286.22	287.15	0.3238725404840502	573.0	873000.0	
1991-12-26	288.03	288.03	287.15	288.03	0.30552373016699497	1168.0	1422000.0	
1991-12-27	290.65	290.85	288.03	290.85	0.9695719443012033	1551.0	1789000.0	
1991-12-30	291.71	291.71	290.85	291.71	0.29481334201774256	1165.0	1881000.0	
1991-12-31	292.48	292.75	291.71	292.75	0.3552519214346782	584.0	858000.0	
1992-01-02	293.74	293.75	292.76	293.75	0.3404255319148936	928.0	1339000.0	
1992-01-03	296.24	296.52	293.75	296.52	0.9341697018750782	1436.0	1842000.0	
1992-01-06	297.68	297.68	296.52	297.68	0.38968019349638033	3400.0	4236000.0	
1992-01-07	298.54	298.77	297.68	298.77	0.3648291327777136	892.0	1064000.0	
1992-01-08	299.65	299.66	298.77	299.66	0.29700327037310387	659.0	930000.0	
1992-01-09	300.61	300.62	299.66	300.62	0.3193400306034128	943.0	1244000.0	
1992-01-10	301.82	301.83	300.62	301.83	0.4008879170393863	1605.0	2629000.0	
1992-01-13	302.83	303.06	302.0	303.06	0.4058602256978876	725.0	1097000.0	
1992-01-14	304.77	305.74	303.06	305.74	0.8765617845227993	632.0	858000.0	
1992-01-15	306.62	306.63	305.74	306.63	0.2902520953592233	259.0	314000.0	
1992-01-16	306.85	306.85	306.63	306.85	0.07169626853512376	378.0	488000.0	
1992-01-17	307.37	307.38	306.85	307.38	0.17242501138654848	250.0	321000.0	
1992-01-20	307.38	307.39	307.38	307.39	0.003253196265327729	445.0	502000.0	
1992-01-21	307.87	307.87	307.39	307.87	0.15590996199695267	534.0	650000.0	
1992-01-22	307.95	307.95	307.87	307.95	0.025978243221296993	312.0	439000.0	
1992-01-23	308.53	308.53	307.95	308.53	0.1879882021197239	413.0	583000.0	
1992-01-24	309.05	309.05	308.53	309.05	0.1682575635010641	722.0	1004000.0	
1992-01-27	311.6	311.61	309.05	311.61	0.821539745194314	562.0	750000.0	
1992-01-28	311.67	311.84	311.61	311.84	0.07375577219085472	664.0	822000.0	
1992-01-29	312.41	312.58	311.84	312.42	0.18564752576660934	401.0	450000.0	
1992-01-30	312.73	312.73	312.42	312.73	0.09912704249672313	391.0	543000.0	
1992-01-31	313.24	313.24	312.73	313.24	0.16281445536968167	354.0	586000.0	
1992-02-03	314.18	314.18	313.24	314.18	0.2991915462473734	305.0	583000.0	
1992-02-07	314.72	314.72	314.18	314.72	0.1715810879512012	327.0	527000.0	
1992-02-10	315.55	315.56	314.72	315.56	0.2661934338952893	354.0	586000.0	
1992-02-11	316.12	316.43	315.56	316.43	0.27494232531681717	296.0	460000.0	
1992-02-12	316.43	316.44	316.43	316.44	0.003160156743771617	270.0	397000.0	
1992-02-13	317.24	317.57	317.06	317.04	0.1892505677517104	1020.0	1680000.0	
1992-02-14	319.45	319.68	317.04	319.68	0.8258258258258216	457.0	770000.0	
1992-02-17	319.77	319.77	319.68	319.77	0.028145229383611657	6369.0	1.3782E7	
1992-02-18	338.98	339.16	319.77	337.11	5.143721633888058	7407.0	1.2655E7	
1992-02-19	340.5	342.41	337.11	342.41	1.5478519903040246	9401.0	1.6501E7	
1992-02-20	345.22	348.01	342.41	347.99	1.6034943532860093	10341.0	2.0004E7	
1992-02-21	358.91	359.93	347.99	359.59	3.2258961595149938	11582.0	1.9254E7	
1992-02-24	361.11	361.62	359.59	360.5	0.25242718446602636	30157.0	1.8038E7	
1992-02-25	359.66	361.29	357.07	360.37	-0.03607403501956197	4862.0	8037000.0	
1992-02-26	359.85	360.76	359.27	360.1	-0.07497917245209158	5753.0	8082000.0	
1992-02-27	361.0	363.03	360.1	362.45	0.648365291764372	9524.0	1.7931E7	
1992-02-28	364.15	364.67	362.45	364.66	0.6060439861789163	9862.0	2.6401E7	
1992-03-02	365.15	365.39	364.66	365.39	0.1997865294616605	3405.0	5644000.0	
1992-03-03	366.79	367.25	365.39	367.0	0.43869209809264675	2989.0	3366000.0	
1992-03-04	367.56	368.28	366.95	368.32	0.3583840139009538	5614.0	1.036E7	
1992-03-05	369.31	369.88	368.11	369.76	0.38944180008654206	8360.0	1.4928E7	
1992-03-06	370.79	371.76	369.76	371.76	0.5379814934366258	5237.0	9958000.0	
1992-03-09	372.26	374.06	371.88	373.53	0.4738575214842133	20968.0	2.2273E7	
1992-03-10	374.48	375.23	373.53	375.23	0.4530554593182969	5011.0	7452000.0	
1992-03-11	375.87	376.25	374.98	376.14	0.24193119583133094	4001.0	1.1238E7	
1992-03-12	377.55	377.57	376.14	376.92	0.20694046482012882	10326.0	3.1594E7	
1992-03-13	376.58	377.19	376.38	376.38	-0.1434720229555291	2527.0	4487000.0	
1992-03-16	377.0	377.42	376.38	377.05	0.17769526587986098	2646.0	2265000.0	
1992-03-17	377.5	377.84	377.03	377.49	0.11655937905639825	890.0	1340000.0	
1992-03-18	377.94	378.32	377.49	377.66	0.04501403378700839	4028.0	2252000.0	
1992-03-19	377.26	377.96	376.21	377.31	-0.09276191990671404	13628.0	3.5111E7	
1992-03-20	377.91	378.03	377.31	377.99	0.1798989391253755	3160.0	7844000.0	
1992-03-23	378.61	379.04	377.45	378.89	0.23753596030509574	10290.0	2.4375E7	
1992-03-24	378.53	379.5	378.05	378.69	-0.05281364704639379	4378.0	7016000.0	
1992-03-25	378.33	379.02	378.12	378.12	-0.15074579498571702	11820.0	2.1445E7	
